over the long run however sleazy cases will make bad law	over the long run however bad law will be made by sleazy cases
he succeeds john a. boudreau who resigned for personal reasons	john a. boudreau who resigned for personal reasons is succeeded by him
mr. jelenic had been executive vice president for operations	executive vice president for operations had been executive vice president for operations
ms. clifton had been executive financial assistant to the chairman	executive financial assistant to the chairman had been executive financial assistant to the chairman
conservatives have an important decision to make this fall	an important decision to make this fall is had by conservatives
the imf has several reasons for requesting the increase	several reasons for requesting the increase are had by the imf
conservatives should take a position prior to the administration 's year-end deadline	a position should be taken by conservatives prior to the administration 's year-end deadline
mr. regal had been president and chief executive of rbs industries inc	president and chief executive of rbs industries inc had been president and chief executive of rbs industries inc
a year earlier net included a 700,000 taxlow carry-forward	a year earlier a 700,000 taxlow carry-forward was included by net
sales rose 14 % to 715 million from 625.4 million	14 % was risen by sales to 715 million from 625.4 million
mr. ely 57 years old temporarily increases the board to seven members	the board temporarily is increased by mr. ely 57 years old to seven members
additional cable partners could boost subscribers even further	subscribers could be boosted by additional cable partners even further
time warner has vigorously denied all of viacom 's allegations	all of viacom 's allegations have been vigorously denied by time warner
in the 300-a-share buyout that totaled about 76.7 million	in the 300-a-share buyout about 76.7 million were totaled by that
of course mr. wolf 48 years old has some savings	of course some savings are had by mr. wolf 48 years old
old environmentalism involved microbe hunters and sanitationists	microbe hunters and sanitationists was involved by old environmentalism
mr. ehrlich predicted unprecedented famine by 1980	unprecedented famine by 1980 was predicted by mr. ehrlich
meanwhile the new environmentalists systematically opposed the methods of the old environmentalists	meanwhile the methods of the old environmentalists were systematically opposed by the new environmentalists
local pollution problems require cheap energy and capital for their solution	cheap energy and capital is required by local pollution problems for their solution
